Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
35232,2023-01-08 00:00:00,2024-07-17 00:00:00,3.1,311.4,3494.0,13103.0,5852.0,0.0,1941.0,1.0,0.0,348.0
35233,2023-01-08 01:00:00,2024-07-17 00:00:00,3.1,308.61,3573.0,13091.0,5855.0,0.0,2272.0,1.0,0.0,345.0
35234,2023-01-08 02:00:00,2024-07-17 00:00:00,3.1,300.31,3284.0,13030.0,5858.0,0.0,2500.0,1.0,0.0,337.0
35235,2023-01-08 03:00:00,2024-07-17 00:00:00,3.1,297.11,3129.0,12864.0,5857.0,0.0,2492.0,1.0,0.0,341.0
35236,2023-01-08 04:00:00,2024-07-17 00:00:00,3.1,299.29,3081.0,12556.0,5863.0,0.0,2149.0,1.0,0.0,330.0
35237,2023-01-08 05:00:00,2024-07-17 00:00:00,3.1,298.89,2946.0,11995.0,5856.0,0.0,1845.0,0.0,0.0,327.0
35238,2023-01-08 06:00:00,2024-07-17 00:00:00,3.1,295.13,2762.0,11775.0,5863.0,0.0,1775.0,1.0,0.0,318.0
35239,2023-01-08 07:00:00,2024-07-17 00:00:00,3.1,291.69,2626.0,11507.0,5866.0,0.0,1753.0,1.0,0.0,324.0
35240,2023-01-08 08:00:00,2024-07-17 00:00:00,3.1,290.72,2585.0,11398.0,5864.0,0.0,1738.0,0.0,0.0,328.0
35241,2023-01-08 09:00:00,2024-07-17 00:00:00,3.1,289.05,2530.0,11260.0,5871.0,0.0,1727.0,1.0,0.0,327.0
35242,2023-01-08 10:00:00,2024-07-17 00:00:00,3.1,289.77,2523.0,11517.0,5868.0,0.0,1727.0,1.0,0.0,318.0
35243,2023-01-08 11:00:00,2024-07-17 00:00:00,3.1,291.75,2570.0,11799.0,5864.0,0.0,1739.0,0.0,0.0,323.0
35244,2023-01-08 12:00:00,2024-07-17 00:00:00,3.1,292.58,2622.0,12014.0,5874.0,0.0,1807.0,0.0,0.0,324.0
35245,2023-01-08 13:00:00,2024-07-17 00:00:00,3.1,291.17,2719.0,12609.0,5870.0,0.0,2199.0,32.0,0.0,317.0
35246,2023-01-08 14:00:00,2024-07-17 00:00:00,3.1,284.24,2801.0,12738.0,5864.0,0.0,2171.0,818.0,0.0,314.0
35247,2023-01-08 15:00:00,2024-07-17 00:00:00,3.1,270.0,2754.0,12123.0,5864.0,0.0,2161.0,1820.0,0.0,316.0
35248,2023-01-08 16:00:00,2024-07-17 00:00:00,3.1,265.69,2611.0,11840.0,5865.0,0.0,1881.0,2142.0,0.0,328.0
35249,2023-01-08 17:00:00,2024-07-17 00:00:00,3.1,263.98,2490.0,11508.0,5848.0,0.0,1818.0,2028.0,0.0,334.0
35250,2023-01-08 18:00:00,2024-07-17 00:00:00,3.1,267.77,2491.0,11626.0,5850.0,0.0,1769.0,1783.0,0.0,335.0
35251,2023-01-08 19:00:00,2024-07-17 00:00:00,3.1,272.75,2486.0,11921.0,5845.0,0.0,1687.0,1532.0,0.0,336.0
35252,2023-01-08 20:00:00,2024-07-17 00:00:00,3.1,282.02,2496.0,12490.0,5845.0,0.0,1606.0,1021.0,0.0,332.0
35253,2023-01-08 21:00:00,2024-07-17 00:00:00,3.1,291.09,2636.0,12662.0,5850.0,0.0,1597.0,567.0,0.0,344.0
35254,2023-01-08 22:00:00,2024-07-17 00:00:00,3.1,304.67,3063.0,13056.0,5847.0,0.0,1607.0,242.0,0.0,359.0
35255,2023-01-08 23:00:00,2024-07-17 00:00:00,3.1,310.05,3250.0,13474.0,5843.0,0.0,1725.0,59.0,0.0,357.0
