UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-04 00:00:00,7426.0,19246.0,6677.0,0.0,2351.0,273.0,0.0,65.0
2023-08-04 01:00:00,7927.0,19518.0,6693.0,0.0,1190.0,11.0,0.0,68.0
2023-08-04 02:00:00,7481.0,19192.0,6695.0,0.0,608.0,0.0,0.0,70.0
2023-08-04 03:00:00,7167.0,17645.0,6712.0,0.0,351.0,0.0,0.0,70.0
2023-08-04 04:00:00,6799.0,15407.0,6717.0,0.0,172.0,0.0,0.0,69.0
2023-08-04 05:00:00,6122.0,14485.0,6718.0,0.0,66.0,0.0,0.0,69.0
2023-08-04 06:00:00,5622.0,14083.0,6715.0,0.0,175.0,0.0,0.0,63.0
2023-08-04 07:00:00,5200.0,14028.0,6716.0,0.0,163.0,0.0,0.0,58.0
2023-08-04 08:00:00,4880.0,13841.0,6714.0,0.0,153.0,0.0,0.0,57.0
2023-08-04 09:00:00,4843.0,13884.0,6704.0,0.0,198.0,0.0,0.0,55.0
2023-08-04 10:00:00,5017.0,13910.0,6704.0,0.0,88.0,0.0,0.0,54.0
2023-08-04 11:00:00,5539.0,14197.0,6700.0,0.0,84.0,0.0,0.0,55.0
2023-08-04 12:00:00,6021.0,14624.0,6697.0,0.0,132.0,30.0,0.0,57.0
2023-08-04 13:00:00,6127.0,15311.0,6697.0,0.0,188.0,285.0,0.0,60.0
2023-08-04 14:00:00,5984.0,16371.0,6689.0,0.0,308.0,365.0,0.0,60.0
2023-08-04 15:00:00,6216.0,17168.0,6680.0,0.0,386.0,610.0,0.0,61.0
2023-08-04 16:00:00,6614.0,17785.0,6676.0,0.0,347.0,936.0,0.0,63.0
2023-08-04 17:00:00,6823.0,19178.0,6664.0,0.0,392.0,1061.0,0.0,68.0
2023-08-04 18:00:00,7115.0,20056.0,6658.0,0.0,528.0,1131.0,0.0,76.0
2023-08-04 19:00:00,7196.0,20332.0,6646.0,0.0,998.0,1398.0,0.0,82.0
2023-08-04 20:00:00,7185.0,21027.0,6636.0,0.0,2008.0,1265.0,0.0,81.0
2023-08-04 21:00:00,7176.0,21056.0,6640.0,0.0,2362.0,1227.0,0.0,85.0
2023-08-04 22:00:00,7381.0,21150.0,6640.0,0.0,2496.0,1101.0,0.0,84.0
2023-08-04 23:00:00,7056.0,21091.0,6665.0,0.0,2456.0,825.0,0.0,79.0
