UTC time,creation_time (UTC),version,carbon_intensity_actual,avg_carbon_intensity_forecast
2022-12-29T00:00:00.000000000,2024-07-17 00:00:00,3.1,207.41,276.79932
2022-12-29T01:00:00.000000000,2024-07-17 00:00:00,3.1,320.32,300.31749
2022-12-29T02:00:00.000000000,2024-07-17 00:00:00,3.1,331.11,316.2666
2022-12-29T03:00:00.000000000,2024-07-17 00:00:00,3.1,332.79,333.04998
2022-12-29T04:00:00.000000000,2024-07-17 00:00:00,3.1,325.77,348.8964
2022-12-29T05:00:00.000000000,2024-07-17 00:00:00,3.1,316.86,356.04247
2022-12-29T06:00:00.000000000,2024-07-17 00:00:00,3.1,306.61,345.11244
2022-12-29T07:00:00.000000000,2024-07-17 00:00:00,3.1,305.96,340.01738
2022-12-29T08:00:00.000000000,2024-07-17 00:00:00,3.1,292.04,321.18238
2022-12-29T09:00:00.000000000,2024-07-17 00:00:00,3.1,305.67,319.20877
2022-12-29T10:00:00.000000000,2024-07-17 00:00:00,3.1,317.69,314.17368
2022-12-29T11:00:00.000000000,2024-07-17 00:00:00,3.1,320.44,314.63463
2022-12-29T12:00:00.000000000,2024-07-17 00:00:00,3.1,326.7,302.8524
2022-12-29T13:00:00.000000000,2024-07-17 00:00:00,3.1,336.54,276.82746
2022-12-29T14:00:00.000000000,2024-07-17 00:00:00,3.1,348.31,242.87057
2022-12-29T15:00:00.000000000,2024-07-17 00:00:00,3.1,345.62,209.98169
2022-12-29T16:00:00.000000000,2024-07-17 00:00:00,3.1,320.63,185.77595
2022-12-29T17:00:00.000000000,2024-07-17 00:00:00,3.1,303.53,163.56009
2022-12-29T18:00:00.000000000,2024-07-17 00:00:00,3.1,302.87,148.88319
2022-12-29T19:00:00.000000000,2024-07-17 00:00:00,3.1,295.11,147.62367
2022-12-29T20:00:00.000000000,2024-07-17 00:00:00,3.1,285.63,145.88767
2022-12-29T21:00:00.000000000,2024-07-17 00:00:00,3.1,278.48,166.54494
2022-12-29T22:00:00.000000000,2024-07-17 00:00:00,3.1,275.33,195.86335
2022-12-29T23:00:00.000000000,2024-07-17 00:00:00,3.1,280.18,233.37463
2022-12-30T00:00:00.000000000,2024-07-17 00:00:00,3.1,295.19,325.49907
2022-12-30T01:00:00.000000000,2024-07-17 00:00:00,3.1,324.56,350.3589
2022-12-30T02:00:00.000000000,2024-07-17 00:00:00,3.1,329.17,357.93036
2022-12-30T03:00:00.000000000,2024-07-17 00:00:00,3.1,326.37,366.17814
2022-12-30T04:00:00.000000000,2024-07-17 00:00:00,3.1,325.0,380.96433
2022-12-30T05:00:00.000000000,2024-07-17 00:00:00,3.1,333.49,395.02461
2022-12-30T06:00:00.000000000,2024-07-17 00:00:00,3.1,328.61,395.7236
2022-12-30T07:00:00.000000000,2024-07-17 00:00:00,3.1,332.88,397.09095
2022-12-30T08:00:00.000000000,2024-07-17 00:00:00,3.1,329.09,381.29355
2022-12-30T09:00:00.000000000,2024-07-17 00:00:00,3.1,337.87,381.95311
2022-12-30T10:00:00.000000000,2024-07-17 00:00:00,3.1,331.58,374.6142
2022-12-30T11:00:00.000000000,2024-07-17 00:00:00,3.1,328.28,380.79337
2022-12-30T12:00:00.000000000,2024-07-17 00:00:00,3.1,323.1,372.41147
2022-12-30T13:00:00.000000000,2024-07-17 00:00:00,3.1,325.06,341.99725
2022-12-30T14:00:00.000000000,2024-07-17 00:00:00,3.1,315.74,294.84123
2022-12-30T15:00:00.000000000,2024-07-17 00:00:00,3.1,309.07,247.89897
2022-12-30T16:00:00.000000000,2024-07-17 00:00:00,3.1,296.37,217.05235
2022-12-30T17:00:00.000000000,2024-07-17 00:00:00,3.1,257.14,187.31523
2022-12-30T18:00:00.000000000,2024-07-17 00:00:00,3.1,225.82,173.64854
2022-12-30T19:00:00.000000000,2024-07-17 00:00:00,3.1,214.34,172.55848
2022-12-30T20:00:00.000000000,2024-07-17 00:00:00,3.1,204.17,168.73204
2022-12-30T21:00:00.000000000,2024-07-17 00:00:00,3.1,210.03,191.3153
2022-12-30T22:00:00.000000000,2024-07-17 00:00:00,3.1,213.78,224.21811
2022-12-30T23:00:00.000000000,2024-07-17 00:00:00,3.1,213.61,267.35072
2022-12-31T00:00:00.000000000,2024-07-17 00:00:00,3.1,234.45,343.74239
2022-12-31T01:00:00.000000000,2024-07-17 00:00:00,3.1,283.39,375.21013
2022-12-31T02:00:00.000000000,2024-07-17 00:00:00,3.1,301.26,384.13504
2022-12-31T03:00:00.000000000,2024-07-17 00:00:00,3.1,291.32,394.87842
2022-12-31T04:00:00.000000000,2024-07-17 00:00:00,3.1,277.89,403.66329
2022-12-31T05:00:00.000000000,2024-07-17 00:00:00,3.1,273.87,415.01018
2022-12-31T06:00:00.000000000,2024-07-17 00:00:00,3.1,263.6,424.25243
2022-12-31T07:00:00.000000000,2024-07-17 00:00:00,3.1,258.87,425.80993
2022-12-31T08:00:00.000000000,2024-07-17 00:00:00,3.1,256.92,418.9491
2022-12-31T09:00:00.000000000,2024-07-17 00:00:00,3.1,239.54,418.32414
2022-12-31T10:00:00.000000000,2024-07-17 00:00:00,3.1,237.08,409.99656
2022-12-31T11:00:00.000000000,2024-07-17 00:00:00,3.1,243.64,415.06801
2022-12-31T12:00:00.000000000,2024-07-17 00:00:00,3.1,237.16,408.73416
2022-12-31T13:00:00.000000000,2024-07-17 00:00:00,3.1,233.22,380.5251
2022-12-31T14:00:00.000000000,2024-07-17 00:00:00,3.1,245.27,331.9252
2022-12-31T15:00:00.000000000,2024-07-17 00:00:00,3.1,241.03,282.43182
2022-12-31T16:00:00.000000000,2024-07-17 00:00:00,3.1,241.73,244.96036
2022-12-31T17:00:00.000000000,2024-07-17 00:00:00,3.1,223.84,210.02998
2022-12-31T18:00:00.000000000,2024-07-17 00:00:00,3.1,209.09,195.90636
2022-12-31T19:00:00.000000000,2024-07-17 00:00:00,3.1,207.29,194.25641
2022-12-31T20:00:00.000000000,2024-07-17 00:00:00,3.1,189.97,189.74557
2022-12-31T21:00:00.000000000,2024-07-17 00:00:00,3.1,194.62,208.09564
2022-12-31T22:00:00.000000000,2024-07-17 00:00:00,3.1,219.25,234.03996
2022-12-31T23:00:00.000000000,2024-07-17 00:00:00,3.1,236.06,277.10294
2023-01-01T00:00:00.000000000,2024-07-17 00:00:00,3.1,264.29,347.77589
2023-01-01T01:00:00.000000000,2024-07-17 00:00:00,3.1,289.75,377.44564
2023-01-01T02:00:00.000000000,2024-07-17 00:00:00,3.1,303.58,385.12273
2023-01-01T03:00:00.000000000,2024-07-17 00:00:00,3.1,303.27,395.20842
2023-01-01T04:00:00.000000000,2024-07-17 00:00:00,3.1,302.8,399.08761
2023-01-01T05:00:00.000000000,2024-07-17 00:00:00,3.1,289.05,409.44791
2023-01-01T06:00:00.000000000,2024-07-17 00:00:00,3.1,294.55,416.12755
2023-01-01T07:00:00.000000000,2024-07-17 00:00:00,3.1,318.9,419.15053
2023-01-01T08:00:00.000000000,2024-07-17 00:00:00,3.1,311.06,420.12013
2023-01-01T09:00:00.000000000,2024-07-17 00:00:00,3.1,263.31,421.43776
2023-01-01T10:00:00.000000000,2024-07-17 00:00:00,3.1,245.81,414.01952
2023-01-01T11:00:00.000000000,2024-07-17 00:00:00,3.1,225.17,420.3742
2023-01-01T12:00:00.000000000,2024-07-17 00:00:00,3.1,221.19,418.67661
2023-01-01T13:00:00.000000000,2024-07-17 00:00:00,3.1,241.07,396.4287
2023-01-01T14:00:00.000000000,2024-07-17 00:00:00,3.1,246.71,352.82298
2023-01-01T15:00:00.000000000,2024-07-17 00:00:00,3.1,259.32,306.46359
2023-01-01T16:00:00.000000000,2024-07-17 00:00:00,3.1,245.55,270.96571
2023-01-01T17:00:00.000000000,2024-07-17 00:00:00,3.1,165.56,233.93359
2023-01-01T18:00:00.000000000,2024-07-17 00:00:00,3.1,142.25,215.29866
2023-01-01T19:00:00.000000000,2024-07-17 00:00:00,3.1,146.08,206.30808
2023-01-01T20:00:00.000000000,2024-07-17 00:00:00,3.1,152.35,201.51848
2023-01-01T21:00:00.000000000,2024-07-17 00:00:00,3.1,153.04,220.33169
2023-01-01T22:00:00.000000000,2024-07-17 00:00:00,3.1,148.4,244.63043
2023-01-01T23:00:00.000000000,2024-07-17 00:00:00,3.1,143.96,286.74592
