Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
38064,2023-05-06 00:00:00,2024-07-17 00:00:00,3.1,254.4,317.0,0.0,137.0,493.0
38065,2023-05-06 01:00:00,2024-07-17 00:00:00,3.1,288.14,367.0,0.0,106.0,495.0
38066,2023-05-06 02:00:00,2024-07-17 00:00:00,3.1,321.23,358.0,0.0,19.0,470.0
38067,2023-05-06 03:00:00,2024-07-17 00:00:00,3.1,359.4,349.0,0.0,0.0,389.0
38068,2023-05-06 04:00:00,2024-07-17 00:00:00,3.1,309.42,331.0,0.0,0.0,482.0
38069,2023-05-06 05:00:00,2024-07-17 00:00:00,3.1,290.33,293.0,0.0,0.0,474.0
38070,2023-05-06 06:00:00,2024-07-17 00:00:00,3.1,303.63,328.0,0.0,0.0,493.0
38071,2023-05-06 07:00:00,2024-07-17 00:00:00,3.1,296.33,317.0,0.0,0.0,496.0
38072,2023-05-06 08:00:00,2024-07-17 00:00:00,3.1,286.2,299.0,0.0,0.0,495.0
38073,2023-05-06 09:00:00,2024-07-17 00:00:00,3.1,280.15,289.0,0.0,0.0,495.0
38074,2023-05-06 10:00:00,2024-07-17 00:00:00,3.1,282.14,284.0,0.0,0.0,481.0
38075,2023-05-06 11:00:00,2024-07-17 00:00:00,3.1,371.7,291.0,0.0,0.0,304.0
38076,2023-05-06 12:00:00,2024-07-17 00:00:00,3.1,527.01,285.0,0.0,0.0,126.0
38077,2023-05-06 13:00:00,2024-07-17 00:00:00,3.1,461.65,294.0,0.0,1.0,189.0
38078,2023-05-06 14:00:00,2024-07-17 00:00:00,3.1,470.54,330.0,0.0,42.0,161.0
38079,2023-05-06 15:00:00,2024-07-17 00:00:00,3.1,325.45,355.0,0.0,113.0,361.0
38080,2023-05-06 16:00:00,2024-07-17 00:00:00,3.1,240.92,291.0,0.0,139.0,488.0
38081,2023-05-06 17:00:00,2024-07-17 00:00:00,3.1,248.53,293.0,0.0,140.0,463.0
38082,2023-05-06 18:00:00,2024-07-17 00:00:00,3.1,296.05,298.0,0.0,141.0,326.0
38083,2023-05-06 19:00:00,2024-07-17 00:00:00,3.1,294.31,316.0,0.0,141.0,359.0
38084,2023-05-06 20:00:00,2024-07-17 00:00:00,3.1,304.74,330.0,0.0,140.0,353.0
38085,2023-05-06 21:00:00,2024-07-17 00:00:00,3.1,311.17,373.0,0.0,140.0,398.0
38086,2023-05-06 22:00:00,2024-07-17 00:00:00,3.1,299.32,345.0,0.0,139.0,392.0
38087,2023-05-06 23:00:00,2024-07-17 00:00:00,3.1,284.78,320.0,0.0,139.0,395.0
