UTC time,coal,nat_gas,solar,wind
2023-07-10 00:00:00,1274.0,646.0,104.0,106.0
2023-07-10 01:00:00,1279.0,646.0,96.0,175.0
2023-07-10 02:00:00,1320.0,623.0,49.0,325.0
2023-07-10 03:00:00,1324.0,628.0,3.0,336.0
2023-07-10 04:00:00,1300.0,561.0,0.0,259.0
2023-07-10 05:00:00,1338.0,418.0,0.0,236.0
2023-07-10 06:00:00,1303.0,302.0,0.0,292.0
2023-07-10 07:00:00,1301.0,297.0,0.0,335.0
2023-07-10 08:00:00,1197.0,298.0,0.0,289.0
2023-07-10 09:00:00,1186.0,299.0,0.0,261.0
2023-07-10 10:00:00,1184.0,299.0,0.0,247.0
2023-07-10 11:00:00,1168.0,300.0,0.0,249.0
2023-07-10 12:00:00,1166.0,298.0,0.0,213.0
2023-07-10 13:00:00,1252.0,300.0,2.0,168.0
2023-07-10 14:00:00,1237.0,301.0,36.0,130.0
2023-07-10 15:00:00,1226.0,306.0,90.0,74.0
2023-07-10 16:00:00,1266.0,406.0,111.0,86.0
2023-07-10 17:00:00,1290.0,406.0,111.0,143.0
2023-07-10 18:00:00,1318.0,411.0,110.0,177.0
2023-07-10 19:00:00,1335.0,415.0,109.0,196.0
2023-07-10 20:00:00,1350.0,536.0,108.0,90.0
2023-07-10 21:00:00,1346.0,611.0,88.0,151.0
2023-07-10 22:00:00,1346.0,611.0,86.0,72.0
2023-07-10 23:00:00,1341.0,469.0,97.0,0.0
