Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
42744,2023-11-17 00:00:00,2024-07-17 00:00:00,3.1,621.89,1601.0,627.0,3.0,381.0
42745,2023-11-17 01:00:00,2024-07-17 00:00:00,3.1,599.18,1606.0,630.0,0.0,486.0
42746,2023-11-17 02:00:00,2024-07-17 00:00:00,3.1,597.9,1603.0,629.0,0.0,491.0
42747,2023-11-17 03:00:00,2024-07-17 00:00:00,3.1,597.14,1610.0,630.0,0.0,497.0
42748,2023-11-17 04:00:00,2024-07-17 00:00:00,3.1,602.36,1605.0,630.0,0.0,471.0
42749,2023-11-17 05:00:00,2024-07-17 00:00:00,3.1,603.01,1605.0,630.0,0.0,468.0
42750,2023-11-17 06:00:00,2024-07-17 00:00:00,3.1,600.95,1606.0,629.0,0.0,478.0
42751,2023-11-17 07:00:00,2024-07-17 00:00:00,3.1,618.45,1601.0,630.0,0.0,398.0
42752,2023-11-17 08:00:00,2024-07-17 00:00:00,3.1,618.35,1589.0,632.0,0.0,394.0
42753,2023-11-17 09:00:00,2024-07-17 00:00:00,3.1,606.54,1586.0,631.0,0.0,445.0
42754,2023-11-17 10:00:00,2024-07-17 00:00:00,3.1,610.69,1585.0,637.0,0.0,425.0
42755,2023-11-17 11:00:00,2024-07-17 00:00:00,3.1,620.99,1581.0,637.0,0.0,379.0
42756,2023-11-17 12:00:00,2024-07-17 00:00:00,3.1,634.65,1585.0,634.0,0.0,324.0
42757,2023-11-17 13:00:00,2024-07-17 00:00:00,3.1,665.8,1586.0,568.0,0.0,221.0
42758,2023-11-17 14:00:00,2024-07-17 00:00:00,3.1,665.76,1599.0,565.0,0.0,225.0
42759,2023-11-17 15:00:00,2024-07-17 00:00:00,3.1,679.26,1591.0,599.0,11.0,155.0
42760,2023-11-17 16:00:00,2024-07-17 00:00:00,3.1,693.48,1580.0,570.0,81.0,46.0
42761,2023-11-17 17:00:00,2024-07-17 00:00:00,3.1,681.64,1579.0,635.0,112.0,38.0
42762,2023-11-17 18:00:00,2024-07-17 00:00:00,3.1,671.92,1594.0,639.0,112.0,75.0
42763,2023-11-17 19:00:00,2024-07-17 00:00:00,3.1,681.07,1594.0,638.0,107.0,47.0
42764,2023-11-17 20:00:00,2024-07-17 00:00:00,3.1,689.72,1593.0,639.0,105.0,18.0
42765,2023-11-17 21:00:00,2024-07-17 00:00:00,3.1,687.06,1594.0,638.0,110.0,23.0
42766,2023-11-17 22:00:00,2024-07-17 00:00:00,3.1,689.01,1595.0,637.0,96.0,30.0
42767,2023-11-17 23:00:00,2024-07-17 00:00:00,3.1,686.76,1594.0,637.0,103.0,31.0
