Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
40296,2023-08-07 00:00:00,2024-07-17 00:00:00,3.1,591.4,1353.0,627.0,80.0,71.0
40297,2023-08-07 01:00:00,2024-07-17 00:00:00,3.1,557.6,1359.0,628.0,77.0,205.0
40298,2023-08-07 02:00:00,2024-07-17 00:00:00,3.1,562.73,1359.0,626.0,33.0,229.0
40299,2023-08-07 03:00:00,2024-07-17 00:00:00,3.1,540.24,1356.0,627.0,0.0,354.0
40300,2023-08-07 04:00:00,2024-07-17 00:00:00,3.1,547.17,1361.0,625.0,0.0,327.0
40301,2023-08-07 05:00:00,2024-07-17 00:00:00,3.1,553.2,1325.0,626.0,0.0,288.0
40302,2023-08-07 06:00:00,2024-07-17 00:00:00,3.1,550.8,1329.0,636.0,0.0,296.0
40303,2023-08-07 07:00:00,2024-07-17 00:00:00,3.1,540.87,1327.0,635.0,0.0,337.0
40304,2023-08-07 08:00:00,2024-07-17 00:00:00,3.1,525.81,1334.0,635.0,0.0,406.0
40305,2023-08-07 09:00:00,2024-07-17 00:00:00,3.1,552.27,1337.0,636.0,0.0,293.0
40306,2023-08-07 10:00:00,2024-07-17 00:00:00,3.1,571.89,1321.0,636.0,0.0,210.0
40307,2023-08-07 11:00:00,2024-07-17 00:00:00,3.1,574.12,1312.0,635.0,0.0,199.0
40308,2023-08-07 12:00:00,2024-07-17 00:00:00,3.1,578.11,1322.0,636.0,0.0,187.0
40309,2023-08-07 13:00:00,2024-07-17 00:00:00,3.1,558.74,1322.0,637.0,0.0,261.0
40310,2023-08-07 14:00:00,2024-07-17 00:00:00,3.1,574.43,1234.0,634.0,24.0,149.0
40311,2023-08-07 15:00:00,2024-07-17 00:00:00,3.1,568.52,1274.0,636.0,81.0,126.0
40312,2023-08-07 16:00:00,2024-07-17 00:00:00,3.1,589.08,1308.0,636.0,104.0,39.0
40313,2023-08-07 17:00:00,2024-07-17 00:00:00,3.1,582.08,1275.0,636.0,103.0,55.0
40314,2023-08-07 18:00:00,2024-07-17 00:00:00,3.1,574.54,1277.0,627.0,101.0,88.0
40315,2023-08-07 19:00:00,2024-07-17 00:00:00,3.1,582.34,1312.0,626.0,101.0,71.0
40316,2023-08-07 20:00:00,2024-07-17 00:00:00,3.1,590.16,1321.0,625.0,98.0,49.0
40317,2023-08-07 21:00:00,2024-07-17 00:00:00,3.1,596.18,1317.0,627.0,97.0,27.0
40318,2023-08-07 22:00:00,2024-07-17 00:00:00,3.1,599.39,1362.0,627.0,96.0,29.0
40319,2023-08-07 23:00:00,2024-07-17 00:00:00,3.1,602.64,1365.0,628.0,94.0,20.0
