Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
40008,2023-07-26 00:00:00,646.61,2651.0,1.0,307.0,270.0,30.0,27.0,0.0,0.0,0.0,0.0
40009,2023-07-26 01:00:00,645.54,2696.0,1.0,323.0,263.0,30.0,27.0,0.0,0.0,0.0,0.0
40010,2023-07-26 02:00:00,646.04,2676.0,1.0,321.0,252.0,30.0,27.0,0.0,0.0,0.0,0.0
40011,2023-07-26 03:00:00,650.38,2679.0,1.0,334.0,160.0,30.0,27.0,0.0,0.0,0.0,0.0
40012,2023-07-26 04:00:00,643.23,2662.0,1.0,393.0,89.0,30.0,27.0,0.0,0.0,0.0,0.0
40013,2023-07-26 05:00:00,577.82,2592.0,1.0,748.0,40.0,30.0,27.0,0.0,0.0,0.0,0.0
40014,2023-07-26 06:00:00,576.71,2670.0,1.0,769.0,75.0,30.0,27.0,0.0,0.0,0.0,0.0
40015,2023-07-26 07:00:00,577.03,2673.0,1.0,765.0,85.0,30.0,27.0,0.0,0.0,0.0,0.0
40016,2023-07-26 08:00:00,552.27,2586.0,1.0,887.0,107.0,30.0,27.0,0.0,0.0,0.0,0.0
40017,2023-07-26 09:00:00,541.21,2548.0,1.0,945.0,111.0,30.0,27.0,0.0,0.0,0.0,0.0
40018,2023-07-26 10:00:00,483.12,2288.0,1.0,1239.0,94.0,30.0,27.0,0.0,0.0,0.0,0.0
40019,2023-07-26 11:00:00,489.2,2312.0,1.0,1212.0,62.0,30.0,27.0,0.0,0.0,0.0,0.0
40020,2023-07-26 12:00:00,496.97,2286.0,1.0,1136.0,91.0,30.0,27.0,0.0,0.0,0.0,0.0
40021,2023-07-26 13:00:00,503.47,2277.0,1.0,1077.0,134.0,30.0,27.0,0.0,0.0,0.0,0.0
40022,2023-07-26 14:00:00,513.66,2306.0,1.0,1013.0,170.0,30.0,27.0,0.0,0.0,0.0,0.0
40023,2023-07-26 15:00:00,524.24,2300.0,1.0,929.0,213.0,30.0,27.0,0.0,0.0,0.0,0.0
40024,2023-07-26 16:00:00,483.45,2301.0,1.0,1222.0,231.0,30.0,27.0,0.0,0.0,0.0,0.0
40025,2023-07-26 17:00:00,486.2,2298.0,1.0,1208.0,175.0,30.0,27.0,0.0,0.0,0.0,0.0
40026,2023-07-26 18:00:00,480.95,2264.0,1.0,1228.0,182.0,30.0,27.0,0.0,0.0,0.0,0.0
40027,2023-07-26 19:00:00,492.13,2282.0,1.0,1146.0,222.0,30.0,27.0,0.0,0.0,0.0,0.0
40028,2023-07-26 20:00:00,506.36,2269.0,1.0,1024.0,279.0,30.0,27.0,0.0,0.0,0.0,0.0
40029,2023-07-26 21:00:00,529.2,2259.0,1.0,869.0,253.0,30.0,27.0,0.0,0.0,0.0,0.0
40030,2023-07-26 22:00:00,605.98,2273.0,1.0,452.0,207.0,30.0,27.0,0.0,0.0,0.0,0.0
40031,2023-07-26 23:00:00,611.02,2288.0,1.0,431.0,207.0,30.0,27.0,0.0,0.0,0.0,0.0
