Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
40776,2023-08-27 00:00:00,689.81,2672.0,1.0,452.0,98.0,30.0,27.0,0.0,0.0,0.0,0.0
40777,2023-08-27 01:00:00,706.09,2652.0,1.0,371.0,108.0,30.0,27.0,0.0,0.0,0.0,0.0
40778,2023-08-27 02:00:00,716.39,2649.0,1.0,323.0,118.0,30.0,27.0,0.0,0.0,0.0,0.0
40779,2023-08-27 03:00:00,717.66,2640.0,1.0,316.0,118.0,30.0,27.0,0.0,0.0,0.0,0.0
40780,2023-08-27 04:00:00,719.75,2662.0,1.0,307.0,147.0,30.0,27.0,0.0,0.0,0.0,0.0
40781,2023-08-27 05:00:00,711.89,2709.0,1.0,350.0,146.0,30.0,27.0,0.0,0.0,0.0,0.0
40782,2023-08-27 06:00:00,701.72,2836.0,1.0,425.0,78.0,30.0,27.0,0.0,0.0,0.0,0.0
40783,2023-08-27 07:00:00,682.54,2931.0,1.0,541.0,91.0,30.0,27.0,0.0,0.0,0.0,0.0
40784,2023-08-27 08:00:00,637.98,2938.0,1.0,801.0,102.0,30.0,27.0,0.0,0.0,0.0,0.0
40785,2023-08-27 09:00:00,591.69,2867.0,1.0,1084.0,98.0,30.0,27.0,0.0,0.0,0.0,0.0
40786,2023-08-27 10:00:00,574.06,2883.0,1.0,1224.0,129.0,30.0,27.0,0.0,0.0,0.0,0.0
40787,2023-08-27 11:00:00,605.58,2900.0,1.0,1005.0,167.0,30.0,27.0,0.0,0.0,0.0,0.0
40788,2023-08-27 12:00:00,635.79,2874.0,1.0,797.0,154.0,30.0,27.0,0.0,0.0,0.0,0.0
40789,2023-08-27 13:00:00,582.84,2834.0,1.0,1138.0,132.0,30.0,27.0,0.0,0.0,0.0,0.0
40790,2023-08-27 14:00:00,568.08,2806.0,1.0,1230.0,93.0,30.0,27.0,0.0,0.0,0.0,0.0
40791,2023-08-27 15:00:00,565.9,2764.0,1.0,1228.0,98.0,30.0,27.0,0.0,0.0,0.0,0.0
40792,2023-08-27 16:00:00,555.27,2747.0,1.0,1308.0,139.0,30.0,27.0,0.0,0.0,0.0,0.0
40793,2023-08-27 17:00:00,546.18,2760.0,1.0,1409.0,252.0,30.0,27.0,0.0,0.0,0.0,0.0
40794,2023-08-27 18:00:00,554.48,2773.0,1.0,1354.0,293.0,30.0,27.0,0.0,0.0,0.0,0.0
40795,2023-08-27 19:00:00,556.44,2780.0,1.0,1336.0,262.0,30.0,27.0,0.0,0.0,0.0,0.0
40796,2023-08-27 20:00:00,578.46,2811.0,1.0,1175.0,248.0,30.0,27.0,0.0,0.0,0.0,0.0
40797,2023-08-27 21:00:00,631.83,2807.0,1.0,804.0,240.0,30.0,27.0,0.0,0.0,0.0,0.0
40798,2023-08-27 22:00:00,707.5,2784.0,1.0,374.0,252.0,30.0,27.0,0.0,0.0,0.0,0.0
40799,2023-08-27 23:00:00,707.56,2716.0,1.0,363.0,248.0,30.0,27.0,0.0,0.0,0.0,0.0
