Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
37776,2023-04-24 00:00:00,2024-07-17 00:00:00,3.1,249.12,74.0,1586.0,0.0,0.0,91.0,1364.0,34.0,434.0
37777,2023-04-24 01:00:00,2024-07-17 00:00:00,3.1,305.5,74.0,2210.0,0.0,0.0,95.0,845.0,1.0,413.0
37778,2023-04-24 02:00:00,2024-07-17 00:00:00,3.1,353.41,74.0,2790.0,0.0,0.0,96.0,363.0,6.0,397.0
37779,2023-04-24 03:00:00,2024-07-17 00:00:00,3.1,392.65,74.0,2963.0,0.0,0.0,95.0,14.0,2.0,458.0
37780,2023-04-24 04:00:00,2024-07-17 00:00:00,3.1,395.52,74.0,3010.0,0.0,0.0,95.0,0.0,0.0,487.0
37781,2023-04-24 05:00:00,2024-07-17 00:00:00,3.1,393.64,74.0,3102.0,0.0,0.0,95.0,0.0,17.0,498.0
37782,2023-04-24 06:00:00,2024-07-17 00:00:00,3.1,396.34,74.0,2955.0,0.0,0.0,95.0,0.0,1.0,498.0
37783,2023-04-24 07:00:00,2024-07-17 00:00:00,3.1,394.76,74.0,2702.0,0.0,0.0,95.0,0.0,9.0,449.0
37784,2023-04-24 08:00:00,2024-07-17 00:00:00,3.1,394.37,74.0,2631.0,0.0,0.0,96.0,0.0,18.0,454.0
37785,2023-04-24 09:00:00,2024-07-17 00:00:00,3.1,398.42,74.0,2353.0,0.0,0.0,95.0,0.0,6.0,455.0
37786,2023-04-24 10:00:00,2024-07-17 00:00:00,3.1,398.58,74.0,2441.0,0.0,0.0,95.0,0.0,2.0,463.0
37787,2023-04-24 11:00:00,2024-07-17 00:00:00,3.1,398.68,74.0,2360.0,0.0,0.0,95.0,0.0,4.0,456.0
37788,2023-04-24 12:00:00,2024-07-17 00:00:00,3.1,397.27,74.0,2396.0,0.0,0.0,95.0,0.0,13.0,458.0
37789,2023-04-24 13:00:00,2024-07-17 00:00:00,3.1,401.43,74.0,2122.0,0.0,0.0,95.0,0.0,6.0,465.0
37790,2023-04-24 14:00:00,2024-07-17 00:00:00,3.1,378.73,74.0,2109.0,0.0,0.0,95.0,169.0,6.0,471.0
37791,2023-04-24 15:00:00,2024-07-17 00:00:00,3.1,272.32,74.0,1638.0,0.0,0.0,79.0,1161.0,8.0,475.0
37792,2023-04-24 16:00:00,2024-07-17 00:00:00,3.1,211.62,74.0,968.0,0.0,0.0,9.0,1731.0,21.0,492.0
37793,2023-04-24 17:00:00,2024-07-17 00:00:00,3.1,188.72,74.0,790.0,0.0,0.0,6.0,1966.0,22.0,494.0
37794,2023-04-24 18:00:00,2024-07-17 00:00:00,3.1,181.08,74.0,778.0,0.0,0.0,6.0,2078.0,15.0,483.0
37795,2023-04-24 19:00:00,2024-07-17 00:00:00,3.1,174.16,74.0,773.0,0.0,0.0,6.0,2133.0,24.0,454.0
37796,2023-04-24 20:00:00,2024-07-17 00:00:00,3.1,174.41,74.0,777.0,0.0,0.0,6.0,2151.0,24.0,462.0
37797,2023-04-24 21:00:00,2024-07-17 00:00:00,3.1,178.35,74.0,855.0,0.0,0.0,6.0,2149.0,46.0,468.0
37798,2023-04-24 22:00:00,2024-07-17 00:00:00,3.1,188.55,74.0,1067.0,0.0,0.0,6.0,2145.0,45.0,461.0
37799,2023-04-24 23:00:00,2024-07-17 00:00:00,3.1,191.94,75.0,1190.0,0.0,0.0,9.0,2132.0,91.0,454.0
