,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-08-06 00:00:00,2023-08-07 21:51:59,3.0,330.34,1116.0,134.0
1,2023-08-06 01:00:00,2023-08-07 21:51:59,3.0,334.89,1135.0,119.0
2,2023-08-06 02:00:00,2023-08-07 21:51:59,3.0,359.1,1153.0,35.0
3,2023-08-06 03:00:00,2023-08-07 21:51:59,3.0,370.0,1138.0,0.0
4,2023-08-06 04:00:00,2023-08-07 21:51:59,3.0,370.0,1141.0,0.0
5,2023-08-06 05:00:00,2023-08-07 21:51:59,3.0,370.0,1102.0,0.0
6,2023-08-06 06:00:00,2023-08-07 21:51:59,3.0,370.0,1095.0,0.0
7,2023-08-06 07:00:00,2023-08-07 21:51:59,3.0,370.0,1063.0,0.0
8,2023-08-06 08:00:00,2023-08-07 21:51:59,3.0,370.0,938.0,0.0
9,2023-08-06 09:00:00,2023-08-07 21:51:59,3.0,370.0,831.0,0.0
10,2023-08-06 10:00:00,2023-08-07 21:51:59,3.0,370.0,739.0,0.0
11,2023-08-06 11:00:00,2023-08-07 21:51:59,3.0,370.0,699.0,0.0
12,2023-08-06 12:00:00,2023-08-07 21:51:59,3.0,370.0,704.0,0.0
13,2023-08-06 13:00:00,2023-08-07 21:51:59,3.0,368.94,699.0,2.0
14,2023-08-06 14:00:00,2023-08-07 21:51:59,3.0,323.29,616.0,89.0
15,2023-08-06 15:00:00,2023-08-07 21:51:59,3.0,269.24,489.0,183.0
16,2023-08-06 16:00:00,2023-08-07 21:51:59,3.0,219.37,383.0,263.0
17,2023-08-06 17:00:00,2023-08-07 21:51:59,3.0,246.51,513.0,257.0
18,2023-08-06 18:00:00,2023-08-07 21:51:59,3.0,273.35,758.0,268.0
19,2023-08-06 19:00:00,2023-08-07 21:51:59,3.0,290.22,884.0,243.0
20,2023-08-06 20:00:00,2023-08-07 21:51:59,3.0,296.41,878.0,218.0
21,2023-08-06 21:00:00,2023-08-07 21:51:59,3.0,312.94,1064.0,194.0
22,2023-08-06 22:00:00,2023-08-07 21:51:59,3.0,318.91,1080.0,173.0
23,2023-08-06 23:00:00,2023-08-07 21:51:59,3.0,327.98,1124.0,144.0
