,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-08-28 00:00:00,2023-08-30 02:35:36,3.0,436.06,1131.0,156.0
1,2023-08-28 01:00:00,2023-08-30 02:35:36,3.0,467.43,1123.0,60.0
2,2023-08-28 02:00:00,2023-08-30 02:35:36,3.0,487.61,1109.0,6.0
3,2023-08-28 03:00:00,2023-08-30 02:35:36,3.0,490.0,1115.0,0.0
4,2023-08-28 04:00:00,2023-08-30 02:35:36,3.0,490.0,1112.0,0.0
5,2023-08-28 05:00:00,2023-08-30 02:35:36,3.0,490.0,1075.0,0.0
6,2023-08-28 06:00:00,2023-08-30 02:35:36,3.0,473.67,945.0,36.0
7,2023-08-28 07:00:00,2023-08-30 02:35:36,3.0,488.82,755.0,2.0
8,2023-08-28 08:00:00,2023-08-30 02:35:36,3.0,490.0,651.0,0.0
9,2023-08-28 09:00:00,2023-08-30 02:35:36,3.0,490.0,666.0,0.0
10,2023-08-28 10:00:00,2023-08-30 02:35:36,3.0,490.0,657.0,0.0
11,2023-08-28 11:00:00,2023-08-30 02:35:36,3.0,490.0,660.0,0.0
12,2023-08-28 12:00:00,2023-08-30 02:35:36,3.0,490.0,634.0,0.0
13,2023-08-28 13:00:00,2023-08-30 02:35:36,3.0,490.0,658.0,0.0
14,2023-08-28 14:00:00,2023-08-30 02:35:36,3.0,450.22,652.0,64.0
15,2023-08-28 15:00:00,2023-08-30 02:35:36,3.0,394.39,581.0,159.0
16,2023-08-28 16:00:00,2023-08-30 02:35:36,3.0,377.48,588.0,199.0
17,2023-08-28 17:00:00,2023-08-30 02:35:36,3.0,391.5,693.0,197.0
18,2023-08-28 18:00:00,2023-08-30 02:35:36,3.0,404.94,914.0,216.0
19,2023-08-28 19:00:00,2023-08-30 02:35:36,3.0,410.6,944.0,205.0
20,2023-08-28 20:00:00,2023-08-30 02:35:36,3.0,418.21,1019.0,196.0
21,2023-08-28 21:00:00,2023-08-30 02:35:36,3.0,420.53,1027.0,190.0
22,2023-08-28 22:00:00,2023-08-30 02:35:36,3.0,437.94,1087.0,144.0
23,2023-08-28 23:00:00,2023-08-30 02:35:36,3.0,436.53,1091.0,149.0
