,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-09-04 00:00:00,2023-09-06 23:37:32,3.0,318.29,948.0,154.0
1,2023-09-04 01:00:00,2023-09-06 23:37:32,3.0,358.51,1030.0,33.0
2,2023-09-04 02:00:00,2023-09-06 23:37:32,3.0,369.64,1037.0,1.0
3,2023-09-04 03:00:00,2023-09-06 23:37:32,3.0,370.0,1037.0,0.0
4,2023-09-04 04:00:00,2023-09-06 23:37:32,3.0,370.0,952.0,0.0
5,2023-09-04 05:00:00,2023-09-06 23:37:32,3.0,370.0,876.0,0.0
6,2023-09-04 06:00:00,2023-09-06 23:37:32,3.0,370.0,832.0,0.0
7,2023-09-04 07:00:00,2023-09-06 23:37:32,3.0,370.0,746.0,0.0
8,2023-09-04 08:00:00,2023-09-06 23:37:32,3.0,370.0,644.0,0.0
9,2023-09-04 09:00:00,2023-09-06 23:37:32,3.0,370.0,545.0,0.0
10,2023-09-04 10:00:00,2023-09-06 23:37:32,3.0,370.0,475.0,0.0
11,2023-09-04 11:00:00,2023-09-06 23:37:32,3.0,370.0,516.0,0.0
12,2023-09-04 12:00:00,2023-09-06 23:37:32,3.0,370.0,516.0,0.0
13,2023-09-04 13:00:00,2023-09-06 23:37:32,3.0,370.0,518.0,0.0
14,2023-09-04 14:00:00,2023-09-06 23:37:32,3.0,327.09,465.0,61.0
15,2023-09-04 15:00:00,2023-09-06 23:37:32,3.0,255.44,388.0,174.0
16,2023-09-04 16:00:00,2023-09-06 23:37:32,3.0,235.52,331.0,189.0
17,2023-09-04 17:00:00,2023-09-06 23:37:32,3.0,241.59,365.0,194.0
18,2023-09-04 18:00:00,2023-09-06 23:37:32,3.0,268.06,518.0,197.0
19,2023-09-04 19:00:00,2023-09-06 23:37:32,3.0,282.01,625.0,195.0
20,2023-09-04 20:00:00,2023-09-06 23:37:32,3.0,284.28,650.0,196.0
21,2023-09-04 21:00:00,2023-09-06 23:37:32,3.0,293.61,738.0,192.0
22,2023-09-04 22:00:00,2023-09-06 23:37:32,3.0,298.38,804.0,193.0
23,2023-09-04 23:00:00,2023-09-06 23:37:32,3.0,306.37,910.0,189.0
