UTC time,creation_time (UTC),version,carbon_intensity_actual,avg_carbon_intensity_forecast
2023-07-23T00:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T01:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T02:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T03:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T04:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T05:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T06:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T07:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T08:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T09:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T10:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T11:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T12:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T13:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T14:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T15:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T16:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T17:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T18:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T19:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T20:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T21:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T22:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-23T23:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T00:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T01:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T02:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T03:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T04:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T05:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T06:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T07:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T08:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T09:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T10:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T11:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T12:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T13:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T14:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T15:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T16:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T17:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T18:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T19:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T20:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T21:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T22:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-24T23:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T00:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T01:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T02:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T03:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T04:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T05:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T06:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T07:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T08:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T09:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T10:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T11:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T12:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T13:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T14:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T15:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T16:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T17:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T18:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T19:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T20:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T21:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T22:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-25T23:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T00:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T01:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T02:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T03:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T04:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T05:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T06:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T07:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T08:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T09:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T10:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T11:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T12:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T13:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T14:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T15:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T16:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T17:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T18:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T19:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T20:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T21:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T22:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
2023-07-26T23:00:00.000000000,2024-07-17 00:00:00,3.1,0.0,0.0
