,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
0,2023-08-22 00:00:00,2023-08-23 19:34:33,3.0,604.99,1198.0,1837.0,78.0
1,2023-08-22 01:00:00,2023-08-23 19:34:33,3.0,598.71,1195.0,1800.0,117.0
2,2023-08-22 02:00:00,2023-08-23 19:34:33,3.0,608.34,1195.0,1688.0,89.0
3,2023-08-22 03:00:00,2023-08-23 19:34:33,3.0,589.26,1113.0,1329.0,216.0
4,2023-08-22 04:00:00,2023-08-23 19:34:33,3.0,571.85,935.0,1286.0,226.0
5,2023-08-22 05:00:00,2023-08-23 19:34:33,3.0,573.85,954.0,1297.0,224.0
6,2023-08-22 06:00:00,2023-08-23 19:34:33,3.0,557.12,872.0,1202.0,272.0
7,2023-08-22 07:00:00,2023-08-23 19:34:33,3.0,560.85,877.0,1260.0,251.0
8,2023-08-22 08:00:00,2023-08-23 19:34:33,3.0,568.18,988.0,1308.0,263.0
9,2023-08-22 09:00:00,2023-08-23 19:34:33,3.0,587.53,1103.0,1293.0,226.0
10,2023-08-22 10:00:00,2023-08-23 19:34:33,3.0,609.74,1106.0,1272.0,134.0
11,2023-08-22 11:00:00,2023-08-23 19:34:33,3.0,613.46,1086.0,1319.0,102.0
12,2023-08-22 12:00:00,2023-08-23 19:34:33,3.0,607.53,1004.0,1272.0,107.0
13,2023-08-22 13:00:00,2023-08-23 19:34:33,3.0,605.73,981.0,1215.0,117.0
14,2023-08-22 14:00:00,2023-08-23 19:34:33,3.0,619.43,1013.0,1283.0,61.0
15,2023-08-22 15:00:00,2023-08-23 19:34:33,3.0,639.43,1156.0,1338.0,14.0
16,2023-08-22 16:00:00,2023-08-23 19:34:33,3.0,631.17,1191.0,1536.0,13.0
17,2023-08-22 17:00:00,2023-08-23 19:34:33,3.0,622.44,1185.0,1726.0,9.0
18,2023-08-22 18:00:00,2023-08-23 19:34:33,3.0,620.28,1185.0,1723.0,20.0
19,2023-08-22 19:00:00,2023-08-23 19:34:33,3.0,618.92,1185.0,1768.0,17.0
20,2023-08-22 20:00:00,2023-08-23 19:34:33,3.0,623.32,1185.0,1716.0,7.0
21,2023-08-22 21:00:00,2023-08-23 19:34:33,3.0,620.34,1184.0,1781.0,7.0
22,2023-08-22 22:00:00,2023-08-23 19:34:33,3.0,615.45,1181.0,1834.0,19.0
23,2023-08-22 23:00:00,2023-08-23 19:34:33,3.0,615.28,1182.0,1782.0,31.0
