,UTC time,carbon_intensity,coal,nat_gas,wind
0,2023-06-26 00:00:00,447.52,963.0,1584.0,398.0
1,2023-06-26 01:00:00,456.29,959.0,1530.0,349.0
2,2023-06-26 02:00:00,471.89,897.0,1286.0,270.0
3,2023-06-26 03:00:00,473.29,846.0,1276.0,234.0
4,2023-06-26 04:00:00,443.77,780.0,1226.0,352.0
5,2023-06-26 05:00:00,436.36,761.0,1239.0,376.0
6,2023-06-26 06:00:00,419.27,724.0,1135.0,455.0
7,2023-06-26 07:00:00,395.9,574.0,1282.0,444.0
8,2023-06-26 08:00:00,380.03,537.0,1057.0,509.0
9,2023-06-26 09:00:00,355.63,437.0,1067.0,540.0
10,2023-06-26 10:00:00,359.05,439.0,1140.0,525.0
11,2023-06-26 11:00:00,408.15,639.0,1154.0,443.0
12,2023-06-26 12:00:00,438.2,782.0,1152.0,395.0
13,2023-06-26 13:00:00,445.32,804.0,1337.0,342.0
14,2023-06-26 14:00:00,484.77,937.0,1377.0,206.0
15,2023-06-26 15:00:00,478.51,883.0,1369.0,209.0
16,2023-06-26 16:00:00,456.36,839.0,1370.0,299.0
17,2023-06-26 17:00:00,414.21,790.0,1354.0,515.0
18,2023-06-26 18:00:00,421.76,876.0,1365.0,535.0
19,2023-06-26 19:00:00,425.95,904.0,1484.0,514.0
20,2023-06-26 20:00:00,409.36,832.0,1567.0,562.0
21,2023-06-26 21:00:00,435.65,948.0,1598.0,465.0
22,2023-06-26 22:00:00,452.29,912.0,1646.0,321.0
23,2023-06-26 23:00:00,468.38,926.0,1645.0,231.0
